t,X,Y,Z,roll,pitch,yaw
-13.300000000,-0.074105000,0.904000000,0.407500000,2.816202438,0.661391122,0.678784610
-13.200000000,-0.072420000,0.902000000,0.409000000,2.805138778,0.668287007,0.660851673
-13.100000000,-0.070735000,0.900000000,0.410500000,2.793858404,0.675024790,0.642724681
-13.000000000,-0.069050000,0.898000000,0.412000000,2.782361959,0.681600541,0.624403482
-12.900000000,-0.067365000,0.896000000,0.413500000,2.770650400,0.688010317,0.605888249
-12.800000000,-0.065680000,0.894000000,0.415000000,2.758725019,0.694250163,0.587179498
-12.700000000,-0.063995000,0.892000000,0.416500000,2.746587461,0.700316120,0.568278105
-12.600000000,-0.062310000,0.890000000,0.418000000,2.734239737,0.706204236,0.549185321
-12.500000000,-0.060625000,0.888000000,0.419500000,2.721684246,0.711910568,0.529902790
-12.400000000,-0.058940000,0.886000000,0.421000000,2.708923788,0.717431198,0.510432565
-12.300000000,-0.057255000,0.884000000,0.422500000,2.695961579,0.722762235,0.490777120
-12.200000000,-0.055570000,0.882000000,0.424000000,2.682801261,0.727899829,0.470939366
-12.100000000,-0.053885000,0.880000000,0.425500000,2.669446920,0.732840181,0.450922658
-12.000000000,-0.052200000,0.878000000,0.427000000,2.655903090,0.737579550,0.430730808
-11.900000000,-0.050515000,0.876000000,0.428500000,2.642174765,0.742114266,0.410368092
-11.800000000,-0.048830000,0.874000000,0.430000000,2.628267401,0.746440740,0.389839254
-11.700000000,-0.047145000,0.872000000,0.431500000,2.614186924,0.750555477,0.369149512
-11.600000000,-0.045460000,0.870000000,0.433000000,2.599939726,0.754455086,0.348304556
-11.500000000,-0.043775000,0.868000000,0.434500000,2.585532667,0.758136289,0.327310547
-11.400000000,-0.042090000,0.866000000,0.436000000,2.570973066,0.761595937,0.306174109
-11.300000000,-0.040405000,0.864000000,0.437500000,2.556268700,0.764831020,0.284902327
-11.200000000,-0.038720000,0.862000000,0.439000000,2.541427783,0.767838676,0.263502731
-11.100000000,-0.037035000,0.860000000,0.440500000,2.526458963,0.770616202,0.241983281
-11.000000000,-0.035350000,0.858000000,0.442000000,2.511371296,0.773161071,0.220352353
-10.900000000,-0.033665000,0.856000000,0.443500000,2.496174229,0.775470933,0.198618717
-10.800000000,-0.031980000,0.854000000,0.445000000,2.480877578,0.777543631,0.176791511
-10.700000000,-0.030295000,0.852000000,0.446500000,2.465491497,0.779377208,0.154880215
-10.600000000,-0.028610000,0.850000000,0.448000000,2.450026451,0.780969918,0.132894624
-10.500000000,-0.026925000,0.848000000,0.449500000,2.434493184,0.782320229,0.110844811
-10.400000000,-0.025240000,0.846000000,0.451000000,2.418902684,0.783426834,0.088741095
-10.300000000,-0.023555000,0.844000000,0.452500000,2.403266144,0.784288654,0.066594001
-10.200000000,-0.021870000,0.842000000,0.454000000,2.387594925,0.784904845,0.044414224
-10.100000000,-0.020185000,0.840000000,0.455500000,2.371900516,0.785274803,0.022212588
-10.000000000,-0.018500000,0.838000000,0.457000000,2.356194490,0.785398163,-0.000000000
-9.900000000,-0.016815000,0.836000000,0.458500000,2.340488464,0.785274803,-0.022212588
-9.800000000,-0.015130000,0.834000000,0.460000000,2.324794055,0.784904845,-0.044414224
-9.700000000,-0.013445000,0.832000000,0.461500000,2.309122837,0.784288654,-0.066594001
-9.600000000,-0.011760000,0.830000000,0.463000000,2.293486296,0.783426834,-0.088741095
-9.500000000,-0.010075000,0.828000000,0.464500000,2.277895796,0.782320229,-0.110844811
-9.400000000,-0.008390000,0.826000000,0.466000000,2.262362529,0.780969918,-0.132894624
-9.300000000,-0.006705000,0.824000000,0.467500000,2.246897484,0.779377208,-0.154880215
-9.200000000,-0.005020000,0.822000000,0.469000000,2.231511402,0.777543631,-0.176791511
-9.100000000,-0.003335000,0.820000000,0.470500000,2.216214751,0.775470933,-0.198618717
-9.000000000,-0.001650000,0.818000000,0.472000000,2.201017685,0.773161071,-0.220352353
-8.900000000,0.000035000,0.816000000,0.473500000,2.185930017,0.770616202,-0.241983281
-8.800000000,0.001720000,0.814000000,0.475000000,2.170961197,0.767838676,-0.263502731
-8.700000000,0.003405000,0.812000000,0.476500000,2.156120281,0.764831020,-0.284902327
-8.600000000,0.005090000,0.810000000,0.478000000,2.141415914,0.761595937,-0.306174109
-8.500000000,0.006775000,0.808000000,0.479500000,2.126856314,0.758136289,-0.327310547
-8.400000000,0.008460000,0.806000000,0.481000000,2.112449254,0.754455086,-0.348304556
-8.300000000,0.010145000,0.804000000,0.482500000,2.098202056,0.750555477,-0.369149512
-8.200000000,0.011830000,0.802000000,0.484000000,2.084121579,0.746440740,-0.389839254
-8.100000000,0.013515000,0.800000000,0.485500000,2.070214216,0.742114266,-0.410368092
-8.000000000,0.015200000,0.798000000,0.487000000,2.056485890,0.737579550,-0.430730808
-7.900000000,0.016885000,0.796000000,0.488500000,2.042942061,0.732840181,-0.450922658
-7.800000000,0.018570000,0.794000000,0.490000000,2.029587720,0.727899829,-0.470939366
-7.700000000,0.020255000,0.792000000,0.491500000,2.016427402,0.722762235,-0.490777120
-7.600000000,0.021940000,0.790000000,0.493000000,2.003465192,0.717431198,-0.510432565
-7.500000000,0.023625000,0.788000000,0.494500000,1.990704734,0.711910568,-0.529902790
-7.400000000,0.025310000,0.786000000,0.496000000,1.978149244,0.706204236,-0.549185321
-7.300000000,0.026995000,0.784000000,0.497500000,1.965801520,0.700316120,-0.568278105
-7.200000000,0.028680000,0.782000000,0.499000000,1.953663961,0.694250163,-0.587179498
-7.100000000,0.030365000,0.780000000,0.500500000,1.941738580,0.688010317,-0.605888249
-7.000000000,0.032050000,0.778000000,0.502000000,1.930027022,0.681600541,-0.624403482
-6.900000000,0.033735000,0.776000000,0.503500000,1.918530576,0.675024790,-0.642724681
-6.800000000,0.035420000,0.774000000,0.505000000,1.907250203,0.668287007,-0.660851673
-6.700000000,0.037105000,0.772000000,0.506500000,1.896186542,0.661391122,-0.678784610
-6.600000000,0.038790000,0.770000000,0.508000000,1.885339938,0.654341040,-0.696523949
-6.500000000,0.040475000,0.768000000,0.509500000,1.874710456,0.647140637,-0.714070436
-6.400000000,0.042160000,0.766000000,0.511000000,1.864297898,0.639793757,-0.731425088
-6.300000000,0.043845000,0.764000000,0.512500000,1.854101825,0.632304205,-0.748589175
-6.200000000,0.045530000,0.762000000,0.514000000,1.844121571,0.624675744,-0.765564201
-6.100000000,0.047215000,0.760000000,0.515500000,1.834356263,0.616912093,-0.782351891
-6.000000000,0.048900000,0.758000000,0.517000000,1.824804839,0.609016919,-0.798954168
-5.900000000,0.050585000,0.756000000,0.518500000,1.815466058,0.600993839,-0.815373144
-5.800000000,0.052270000,0.754000000,0.520000000,1.806338525,0.592846414,-0.831611099
-5.700000000,0.053955000,0.752000000,0.521500000,1.797420699,0.584578152,-0.847670470
-5.600000000,0.055640000,0.750000000,0.523000000,1.788710913,0.576192498,-0.863553833
-5.500000000,0.057325000,0.748000000,0.524500000,1.780207383,0.567692841,-0.879263892
-5.400000000,0.059010000,0.746000000,0.526000000,1.771908224,0.559082507,-0.894803466
-5.300000000,0.060695000,0.744000000,0.527500000,1.763811466,0.550364762,-0.910175476
-5.200000000,0.062380000,0.742000000,0.529000000,1.755915058,0.541542809,-0.925382932
-5.100000000,0.064065000,0.740000000,0.530500000,1.748216886,0.532619787,-0.940428926
-5.000000000,0.065750000,0.738000000,0.532000000,1.740714782,0.523598776,-0.955316618
-4.900000000,0.067435000,0.736000000,0.533500000,1.733406532,0.514482788,-0.970049228
-4.800000000,0.069120000,0.734000000,0.535000000,1.726289888,0.505274778,-0.984630029
-4.700000000,0.070805000,0.732000000,0.536500000,1.719362575,0.495977635,-0.999062333
-4.600000000,0.072490000,0.730000000,0.538000000,1.712622301,0.486594188,-1.013349492
-4.500000000,0.074175000,0.728000000,0.539500000,1.706066760,0.477127205,-1.027494882
-4.400000000,0.075860000,0.726000000,0.541000000,1.699693646,0.467579395,-1.041501904
-4.300000000,0.077545000,0.724000000,0.542500000,1.693500653,0.457953405,-1.055373973
-4.200000000,0.079230000,0.722000000,0.544000000,1.687485484,0.448251828,-1.069114515
-4.100000000,0.080915000,0.720000000,0.545500000,1.681645859,0.438477197,-1.082726961
-4.000000000,0.082600000,0.718000000,0.547000000,1.675979513,0.428631989,-1.096214744
-3.900000000,0.084285000,0.716000000,0.548500000,1.670484208,0.418718629,-1.109581293
-3.800000000,0.085970000,0.714000000,0.550000000,1.665157733,0.408739486,-1.122830030
-3.700000000,0.087655000,0.712000000,0.551500000,1.659997907,0.398696879,-1.135964368
-3.600000000,0.089340000,0.710000000,0.553000000,1.655002588,0.388593074,-1.148987708
-3.500000000,0.091025000,0.708000000,0.554500000,1.650169670,0.378430289,-1.161903434
-3.400000000,0.092710000,0.706000000,0.556000000,1.645497089,0.368210696,-1.174714914
-3.300000000,0.094395000,0.704000000,0.557500000,1.640982824,0.357936417,-1.187425496
-3.200000000,0.096080000,0.702000000,0.559000000,1.636624903,0.347609532,-1.200038507
-3.100000000,0.097765000,0.700000000,0.560500000,1.632421399,0.337232076,-1.212557253
-3.000000000,0.099450000,0.698000000,0.562000000,1.628370438,0.326806042,-1.224985015
-2.900000000,0.101135000,0.696000000,0.563500000,1.624470195,0.316333382,-1.237325051
-2.800000000,0.102820000,0.694000000,0.565000000,1.620718901,0.305816011,-1.249580593
-2.700000000,0.104505000,0.692000000,0.566500000,1.617114839,0.295255803,-1.261754848
-2.600000000,0.106190000,0.690000000,0.568000000,1.613656350,0.284654599,-1.273850999
-2.500000000,0.107875000,0.688000000,0.569500000,1.610341829,0.274014204,-1.285872200
-2.400000000,0.109560000,0.686000000,0.571000000,1.607169732,0.263336389,-1.297821582
-2.300000000,0.111245000,0.684000000,0.572500000,1.604138570,0.252622893,-1.309702248
-2.200000000,0.112930000,0.682000000,0.574000000,1.601246913,0.241875427,-1.321517278
-2.100000000,0.114615000,0.680000000,0.575500000,1.598493392,0.231095669,-1.333269724
-2.000000000,0.116300000,0.678000000,0.577000000,1.595876698,0.220285274,-1.344962617
-1.900000000,0.117985000,0.676000000,0.578500000,1.593395579,0.209445866,-1.356598961
-1.800000000,0.119670000,0.674000000,0.580000000,1.591048846,0.198579048,-1.368181738
-1.700000000,0.121355000,0.672000000,0.581500000,1.588835370,0.187686396,-1.379713908
-1.600000000,0.123040000,0.670000000,0.583000000,1.586754084,0.176769467,-1.391198409
-1.500000000,0.124725000,0.668000000,0.584500000,1.584803979,0.165829795,-1.402638156
-1.400000000,0.126410000,0.666000000,0.586000000,1.582984110,0.154868896,-1.414036048
-1.300000000,0.128095000,0.664000000,0.587500000,1.581293592,0.143888264,-1.425394963
-1.200000000,0.129780000,0.662000000,0.589000000,1.579731600,0.132889382,-1.436717760
-1.100000000,0.131465000,0.660000000,0.590500000,1.578297372,0.121873711,-1.448007285
-1.000000000,0.133150000,0.658000000,0.592000000,1.576990206,0.110842702,-1.459266365
-0.900000000,0.134655375,0.656050000,0.593462500,1.575837346,0.099877725,-1.470218338
-0.800000000,0.135801500,0.654200000,0.594850000,1.574854118,0.089061272,-1.480588011
-0.700000000,0.136588375,0.652450000,0.596162500,1.574022784,0.078396108,-1.490379983
-0.600000000,0.137016000,0.650800000,0.597400000,1.573326649,0.067884569,-1.499598310
-0.500000000,0.137084375,0.649250000,0.598562500,1.572750043,0.057528609,-1.508246537
-0.400000000,0.136793500,0.647800000,0.599650000,1.572278313,0.047329843,-1.516327732
-0.300000000,0.136143375,0.646450000,0.600662500,1.571897805,0.037289592,-1.523844521
-0.200000000,0.135134000,0.645200000,0.601600000,1.571595852,0.027408918,-1.530799118
-0.100000000,0.133765375,0.644050000,0.602462500,1.571360765,0.017688668,-1.537193360
0.000000000,0.132037500,0.643000000,0.603250000,1.571181821,0.008129496,-1.543028742
0.100000000,0.129950375,0.642050000,0.603962500,1.571049253,-0.001268096,-1.548306449
0.200000000,0.127504000,0.641200000,0.604600000,1.570954241,-0.010503737,-1.553027389
0.300000000,0.124698375,0.640450000,0.605162500,1.570888908,-0.019577163,-1.557192230
0.400000000,0.121533500,0.639800000,0.605650000,1.570846311,-0.028488190,-1.560801430
0.500000000,0.118009375,0.639250000,0.606062500,1.570820439,-0.037236698,-1.563855276
0.600000000,0.114126000,0.638800000,0.606400000,1.570806207,-0.045822614,-1.566353911
0.700000000,0.109883375,0.638450000,0.606662500,1.570799454,-0.054245898,-1.568297377
0.800000000,0.105281500,0.638200000,0.606850000,1.570796945,-0.062506531,-1.569685645
0.900000000,0.100320375,0.638050000,0.606962500,1.570796365,-0.070604504,-1.570518649
1.000000000,0.095000000,0.638000000,0.607000000,1.570796327,-0.078539816,-1.570796327
1.100000000,0.089500000,0.638000000,0.607000000,1.570796327,-0.086393798,-1.570796327
1.200000000,0.084000000,0.638000000,0.607000000,1.570796327,-0.094247780,-1.570796327
1.300000000,0.078500000,0.638000000,0.607000000,1.570796327,-0.102101761,-1.570796327
1.400000000,0.073000000,0.638000000,0.607000000,1.570796327,-0.109955743,-1.570796327
1.500000000,0.067500000,0.638000000,0.607000000,1.570796327,-0.117809725,-1.570796327
1.600000000,0.062000000,0.638000000,0.607000000,1.570796327,-0.125663706,-1.570796327
1.700000000,0.056500000,0.638000000,0.607000000,1.570796327,-0.133517688,-1.570796327
1.800000000,0.051000000,0.638000000,0.607000000,1.570796327,-0.141371669,-1.570796327
1.900000000,0.045500000,0.638000000,0.607000000,1.570796327,-0.149225651,-1.570796327
2.000000000,0.040000000,0.638000000,0.607000000,1.570796327,-0.157079633,-1.570796327
2.100000000,0.034500000,0.638000000,0.607000000,1.570796327,-0.164933614,-1.570796327
2.200000000,0.029000000,0.638000000,0.607000000,1.570796327,-0.172787596,-1.570796327
2.300000000,0.023500000,0.638000000,0.607000000,1.570796327,-0.180641578,-1.570796327
2.400000000,0.018000000,0.638000000,0.607000000,1.570796327,-0.188495559,-1.570796327
2.500000000,0.012500000,0.638000000,0.607000000,1.570796327,-0.196349541,-1.570796327
2.600000000,0.007000000,0.638000000,0.607000000,1.570796327,-0.204203522,-1.570796327
2.700000000,0.001500000,0.638000000,0.607000000,1.570796327,-0.212057504,-1.570796327
2.800000000,-0.004000000,0.638000000,0.607000000,1.570796327,-0.219911486,-1.570796327
2.900000000,-0.009500000,0.638000000,0.607000000,1.570796327,-0.227765467,-1.570796327
3.000000000,-0.015000000,0.638000000,0.607000000,1.570796327,-0.235619449,-1.570796327
3.100000000,-0.020500000,0.638000000,0.607000000,1.570796327,-0.243473431,-1.570796327
3.200000000,-0.026000000,0.638000000,0.607000000,1.570796327,-0.251327412,-1.570796327
3.300000000,-0.031500000,0.638000000,0.607000000,1.570796327,-0.259181394,-1.570796327
3.400000000,-0.037000000,0.638000000,0.607000000,1.570796327,-0.267035376,-1.570796327
3.500000000,-0.042500000,0.638000000,0.607000000,1.570796327,-0.274889357,-1.570796327
3.600000000,-0.048000000,0.638000000,0.607000000,1.570796327,-0.282743339,-1.570796327
3.700000000,-0.053500000,0.638000000,0.607000000,1.570796327,-0.290597320,-1.570796327
3.800000000,-0.059000000,0.638000000,0.607000000,1.570796327,-0.298451302,-1.570796327
3.900000000,-0.064500000,0.638000000,0.607000000,1.570796327,-0.306305284,-1.570796327
4.000000000,-0.070000000,0.638000000,0.607000000,1.570796327,-0.314159265,-1.570796327
4.100000000,-0.075500000,0.638000000,0.607000000,1.570796327,-0.322013247,-1.570796327
4.200000000,-0.081000000,0.638000000,0.607000000,1.570796327,-0.329867229,-1.570796327
4.300000000,-0.086500000,0.638000000,0.607000000,1.570796327,-0.337721210,-1.570796327
4.400000000,-0.092000000,0.638000000,0.607000000,1.570796327,-0.345575192,-1.570796327
4.500000000,-0.097500000,0.638000000,0.607000000,1.570796327,-0.353429174,-1.570796327
4.600000000,-0.103000000,0.638000000,0.607000000,1.570796327,-0.361283155,-1.570796327
4.700000000,-0.108500000,0.638000000,0.607000000,1.570796327,-0.369137137,-1.570796327
4.800000000,-0.114000000,0.638000000,0.607000000,1.570796327,-0.376991118,-1.570796327
4.900000000,-0.119500000,0.638000000,0.607000000,1.570796327,-0.384845100,-1.570796327
5.000000000,-0.125000000,0.638000000,0.607000000,1.570796327,-0.392699082,-1.570796327
5.100000000,-0.130500000,0.638000000,0.607000000,1.570796327,-0.400553063,-1.570796327
5.200000000,-0.136000000,0.638000000,0.607000000,1.570796327,-0.408407045,-1.570796327
5.300000000,-0.141500000,0.638000000,0.607000000,1.570796327,-0.416261027,-1.570796327
5.400000000,-0.147000000,0.638000000,0.607000000,1.570796327,-0.424115008,-1.570796327
5.500000000,-0.152500000,0.638000000,0.607000000,1.570796327,-0.431968990,-1.570796327
5.600000000,-0.158000000,0.638000000,0.607000000,1.570796327,-0.439822972,-1.570796327
5.700000000,-0.163500000,0.638000000,0.607000000,1.570796327,-0.447676953,-1.570796327
5.800000000,-0.169000000,0.638000000,0.607000000,1.570796327,-0.455530935,-1.570796327
5.900000000,-0.174500000,0.638000000,0.607000000,1.570796327,-0.463384916,-1.570796327
6.000000000,-0.180000000,0.638000000,0.607000000,1.570796327,-0.471238898,-1.570796327
6.100000000,-0.185500000,0.638000000,0.607000000,1.570796327,-0.479092880,-1.570796327
6.200000000,-0.191000000,0.638000000,0.607000000,1.570796327,-0.486946861,-1.570796327
6.300000000,-0.196500000,0.638000000,0.607000000,1.570796327,-0.494800843,-1.570796327
6.400000000,-0.202000000,0.638000000,0.607000000,1.570796327,-0.502654825,-1.570796327
6.500000000,-0.207500000,0.638000000,0.607000000,1.570796327,-0.510508806,-1.570796327
6.600000000,-0.213000000,0.638000000,0.607000000,1.570796327,-0.518362788,-1.570796327
6.700000000,-0.218500000,0.638000000,0.607000000,1.570796327,-0.526216769,-1.570796327
6.800000000,-0.224000000,0.638000000,0.607000000,1.570796327,-0.534070751,-1.570796327
6.900000000,-0.229500000,0.638000000,0.607000000,1.570796327,-0.541924733,-1.570796327
7.000000000,-0.235000000,0.638000000,0.607000000,1.570796327,-0.549778714,-1.570796327
7.100000000,-0.240500000,0.638000000,0.607000000,1.570796327,-0.557632696,-1.570796327
7.200000000,-0.246000000,0.638000000,0.607000000,1.570796327,-0.565486678,-1.570796327
7.300000000,-0.251500000,0.638000000,0.607000000,1.570796327,-0.573340659,-1.570796327
7.400000000,-0.257000000,0.638000000,0.607000000,1.570796327,-0.581194641,-1.570796327
7.500000000,-0.262500000,0.638000000,0.607000000,1.570796327,-0.589048623,-1.570796327
7.600000000,-0.268000000,0.638000000,0.607000000,1.570796327,-0.596902604,-1.570796327
7.700000000,-0.273500000,0.638000000,0.607000000,1.570796327,-0.604756586,-1.570796327
7.800000000,-0.279000000,0.638000000,0.607000000,1.570796327,-0.612610567,-1.570796327
7.900000000,-0.284500000,0.638000000,0.607000000,1.570796327,-0.620464549,-1.570796327
8.000000000,-0.290000000,0.638000000,0.607000000,1.570796327,-0.628318531,-1.570796327
8.100000000,-0.295500000,0.638000000,0.607000000,1.570796327,-0.636172512,-1.570796327
8.200000000,-0.301000000,0.638000000,0.607000000,1.570796327,-0.644026494,-1.570796327
8.300000000,-0.306500000,0.638000000,0.607000000,1.570796327,-0.651880476,-1.570796327
8.400000000,-0.312000000,0.638000000,0.607000000,1.570796327,-0.659734457,-1.570796327
8.500000000,-0.317500000,0.638000000,0.607000000,1.570796327,-0.667588439,-1.570796327
8.600000000,-0.323000000,0.638000000,0.607000000,1.570796327,-0.675442421,-1.570796327
8.700000000,-0.328500000,0.638000000,0.607000000,1.570796327,-0.683296402,-1.570796327
8.800000000,-0.334000000,0.638000000,0.607000000,1.570796327,-0.691150384,-1.570796327
8.900000000,-0.339500000,0.638000000,0.607000000,1.570796327,-0.699004365,-1.570796327
9.000000000,-0.345000000,0.638000000,0.607000000,1.570796327,-0.706858347,-1.570796327
9.100000000,-0.350500000,0.638000000,0.607000000,1.570796327,-0.714712329,-1.570796327
9.200000000,-0.356000000,0.638000000,0.607000000,1.570796327,-0.722566310,-1.570796327
9.300000000,-0.361500000,0.638000000,0.607000000,1.570796327,-0.730420292,-1.570796327
9.400000000,-0.367000000,0.638000000,0.607000000,1.570796327,-0.738274274,-1.570796327
9.500000000,-0.372500000,0.638000000,0.607000000,1.570796327,-0.746128255,-1.570796327
9.600000000,-0.378000000,0.638000000,0.607000000,1.570796327,-0.753982237,-1.570796327
9.700000000,-0.383500000,0.638000000,0.607000000,1.570796327,-0.761836218,-1.570796327
9.800000000,-0.389000000,0.638000000,0.607000000,1.570796327,-0.769690200,-1.570796327
9.900000000,-0.394500000,0.638000000,0.607000000,1.570796327,-0.777544182,-1.570796327
10.000000000,-0.400000000,0.638000000,0.607000000,1.570796327,-0.785398163,-1.570796327
10.100000000,-0.405500000,0.638000000,0.607000000,1.570796327,-0.793252145,-1.570796327
10.200000000,-0.411000000,0.638000000,0.607000000,1.570796327,-0.801106127,-1.570796327
10.300000000,-0.416500000,0.638000000,0.607000000,1.570796327,-0.808960108,-1.570796327
10.400000000,-0.422000000,0.638000000,0.607000000,1.570796327,-0.816814090,-1.570796327
10.500000000,-0.427500000,0.638000000,0.607000000,1.570796327,-0.824668072,-1.570796327
10.600000000,-0.433000000,0.638000000,0.607000000,1.570796327,-0.832522053,-1.570796327
10.700000000,-0.438500000,0.638000000,0.607000000,1.570796327,-0.840376035,-1.570796327
10.800000000,-0.444000000,0.638000000,0.607000000,1.570796327,-0.848230016,-1.570796327
10.900000000,-0.449500000,0.638000000,0.607000000,1.570796327,-0.856083998,-1.570796327
11.000000000,-0.455000000,0.638000000,0.607000000,1.570796327,-0.863937980,-1.570796327
11.100000000,-0.460500000,0.638000000,0.607000000,1.570796327,-0.871791961,-1.570796327
11.200000000,-0.466000000,0.638000000,0.607000000,1.570796327,-0.879645943,-1.570796327
11.300000000,-0.471500000,0.638000000,0.607000000,1.570796327,-0.887499925,-1.570796327
11.400000000,-0.477000000,0.638000000,0.607000000,1.570796327,-0.895353906,-1.570796327
