t,X,Y,Z,roll,pitch,yaw
-5.900000000,-0.048830000,0.874000000,0.430000000,2.628267401,0.746440740,0.389839254
-5.800000000,-0.045460000,0.870000000,0.433000000,2.599939726,0.754455086,0.348304556
-5.700000000,-0.042090000,0.866000000,0.436000000,2.570973066,0.761595937,0.306174109
-5.600000000,-0.038720000,0.862000000,0.439000000,2.541427783,0.767838676,0.263502731
-5.500000000,-0.035350000,0.858000000,0.442000000,2.511371296,0.773161071,0.220352353
-5.400000000,-0.031980000,0.854000000,0.445000000,2.480877578,0.777543631,0.176791511
-5.300000000,-0.028610000,0.850000000,0.448000000,2.450026451,0.780969918,0.132894624
-5.200000000,-0.025240000,0.846000000,0.451000000,2.418902684,0.783426834,0.088741095
-5.100000000,-0.021870000,0.842000000,0.454000000,2.387594925,0.784904845,0.044414224
-5.000000000,-0.018500000,0.838000000,0.457000000,2.356194490,0.785398163,0.000000000
-4.900000000,-0.015130000,0.834000000,0.460000000,2.324794055,0.784904845,-0.044414224
-4.800000000,-0.011760000,0.830000000,0.463000000,2.293486296,0.783426834,-0.088741095
-4.700000000,-0.008390000,0.826000000,0.466000000,2.262362529,0.780969918,-0.132894624
-4.600000000,-0.005020000,0.822000000,0.469000000,2.231511402,0.777543631,-0.176791511
-4.500000000,-0.001650000,0.818000000,0.472000000,2.201017685,0.773161071,-0.220352353
-4.400000000,0.001720000,0.814000000,0.475000000,2.170961197,0.767838676,-0.263502731
-4.300000000,0.005090000,0.810000000,0.478000000,2.141415914,0.761595937,-0.306174109
-4.200000000,0.008460000,0.806000000,0.481000000,2.112449254,0.754455086,-0.348304556
-4.100000000,0.011830000,0.802000000,0.484000000,2.084121579,0.746440740,-0.389839254
-4.000000000,0.015200000,0.798000000,0.487000000,2.056485890,0.737579550,-0.430730808
-3.900000000,0.018570000,0.794000000,0.490000000,2.029587720,0.727899829,-0.470939366
-3.800000000,0.021940000,0.790000000,0.493000000,2.003465192,0.717431198,-0.510432565
-3.700000000,0.025310000,0.786000000,0.496000000,1.978149244,0.706204236,-0.549185321
-3.600000000,0.028680000,0.782000000,0.499000000,1.953663961,0.694250163,-0.587179498
-3.500000000,0.032050000,0.778000000,0.502000000,1.930027022,0.681600541,-0.624403482
-3.400000000,0.035420000,0.774000000,0.505000000,1.907250203,0.668287007,-0.660851673
-3.300000000,0.038790000,0.770000000,0.508000000,1.885339938,0.654341040,-0.696523949
-3.200000000,0.042160000,0.766000000,0.511000000,1.864297898,0.639793757,-0.731425088
-3.100000000,0.045530000,0.762000000,0.514000000,1.844121571,0.624675744,-0.765564201
-3.000000000,0.048900000,0.758000000,0.517000000,1.824804839,0.609016919,-0.798954168
-2.900000000,0.052270000,0.754000000,0.520000000,1.806338525,0.592846414,-0.831611099
-2.800000000,0.055640000,0.750000000,0.523000000,1.788710913,0.576192498,-0.863553833
-2.700000000,0.059010000,0.746000000,0.526000000,1.771908224,0.559082507,-0.894803466
-2.600000000,0.062380000,0.742000000,0.529000000,1.755915058,0.541542809,-0.925382932
-2.500000000,0.065750000,0.738000000,0.532000000,1.740714782,0.523598776,-0.955316618
-2.400000000,0.069120000,0.734000000,0.535000000,1.726289888,0.505274778,-0.984630029
-2.300000000,0.072490000,0.730000000,0.538000000,1.712622301,0.486594188,-1.013349492
-2.200000000,0.075860000,0.726000000,0.541000000,1.699693646,0.467579395,-1.041501904
-2.100000000,0.079230000,0.722000000,0.544000000,1.687485484,0.448251828,-1.069114515
-2.000000000,0.082600000,0.718000000,0.547000000,1.675979513,0.428631989,-1.096214744
-1.900000000,0.085970000,0.714000000,0.550000000,1.665157733,0.408739486,-1.122830030
-1.800000000,0.089340000,0.710000000,0.553000000,1.655002588,0.388593074,-1.148987708
-1.700000000,0.092710000,0.706000000,0.556000000,1.645497089,0.368210696,-1.174714914
-1.600000000,0.096080000,0.702000000,0.559000000,1.636624903,0.347609532,-1.200038507
-1.500000000,0.099450000,0.698000000,0.562000000,1.628370438,0.326806042,-1.224985015
-1.400000000,0.102820000,0.694000000,0.565000000,1.620718901,0.305816011,-1.249580593
-1.300000000,0.106190000,0.690000000,0.568000000,1.613656350,0.284654599,-1.273850999
-1.200000000,0.109560000,0.686000000,0.571000000,1.607169732,0.263336389,-1.297821582
-1.100000000,0.112930000,0.682000000,0.574000000,1.601246913,0.241875427,-1.321517278
-1.000000000,0.116300000,0.678000000,0.577000000,1.595876698,0.220285274,-1.344962617
-0.900000000,0.119310750,0.674100000,0.579925000,1.591161396,0.198730398,-1.367611984
-0.800000000,0.121603000,0.670400000,0.582700000,1.587155188,0.177384135,-1.388931294
-0.700000000,0.123176750,0.666900000,0.585325000,1.583779678,0.156269838,-1.408958470
-0.600000000,0.124032000,0.663600000,0.587800000,1.580962026,0.135407041,-1.427726838
-0.500000000,0.124168750,0.660500000,0.590125000,1.578634728,0.114811948,-1.445265421
-0.400000000,0.123587000,0.657600000,0.592300000,1.576735400,0.094497870,-1.461599232
-0.300000000,0.122286750,0.654900000,0.594325000,1.575206569,0.074475614,-1.476749582
-0.200000000,0.120268000,0.652400000,0.596200000,1.573995471,0.054753846,-1.490734381
-0.100000000,0.117530750,0.650100000,0.597925000,1.573053866,0.035339406,-1.503568442
-0.000000000,0.114075000,0.648000000,0.599500000,1.572337864,0.016237597,-1.515263773
0.100000000,0.109900750,0.646100000,0.600925000,1.571807778,-0.002547557,-1.525829873
0.200000000,0.105008000,0.644400000,0.602200000,1.571427988,-0.021013080,-1.535274015
0.300000000,0.099396750,0.642900000,0.603325000,1.571166829,-0.039156842,-1.543601530
0.400000000,0.093067000,0.641600000,0.604300000,1.570996498,-0.056977377,-1.550816084
0.500000000,0.086018750,0.640500000,0.605125000,1.570892974,-0.074473730,-1.556919955
0.600000000,0.078252000,0.639600000,0.605800000,1.570835971,-0.091645316,-1.561914306
0.700000000,0.069766750,0.638900000,0.606325000,1.570808892,-0.108491812,-1.565799465
0.800000000,0.060563000,0.638400000,0.606700000,1.570798814,-0.125013063,-1.568575197
0.900000000,0.050640750,0.638100000,0.606925000,1.570796483,-0.141209008,-1.570240988
1.000000000,0.040000000,0.638000000,0.607000000,1.570796327,-0.157079633,-1.570796327
1.100000000,0.029000000,0.638000000,0.607000000,1.570796327,-0.172787596,-1.570796327
1.200000000,0.018000000,0.638000000,0.607000000,1.570796327,-0.188495559,-1.570796327
1.300000000,0.007000000,0.638000000,0.607000000,1.570796327,-0.204203522,-1.570796327
1.400000000,-0.004000000,0.638000000,0.607000000,1.570796327,-0.219911486,-1.570796327
1.500000000,-0.015000000,0.638000000,0.607000000,1.570796327,-0.235619449,-1.570796327
1.600000000,-0.026000000,0.638000000,0.607000000,1.570796327,-0.251327412,-1.570796327
1.700000000,-0.037000000,0.638000000,0.607000000,1.570796327,-0.267035376,-1.570796327
1.800000000,-0.048000000,0.638000000,0.607000000,1.570796327,-0.282743339,-1.570796327
1.900000000,-0.059000000,0.638000000,0.607000000,1.570796327,-0.298451302,-1.570796327
2.000000000,-0.070000000,0.638000000,0.607000000,1.570796327,-0.314159265,-1.570796327
2.100000000,-0.081000000,0.638000000,0.607000000,1.570796327,-0.329867229,-1.570796327
2.200000000,-0.092000000,0.638000000,0.607000000,1.570796327,-0.345575192,-1.570796327
2.300000000,-0.103000000,0.638000000,0.607000000,1.570796327,-0.361283155,-1.570796327
2.400000000,-0.114000000,0.638000000,0.607000000,1.570796327,-0.376991118,-1.570796327
2.500000000,-0.125000000,0.638000000,0.607000000,1.570796327,-0.392699082,-1.570796327
2.600000000,-0.136000000,0.638000000,0.607000000,1.570796327,-0.408407045,-1.570796327
2.700000000,-0.147000000,0.638000000,0.607000000,1.570796327,-0.424115008,-1.570796327
2.800000000,-0.158000000,0.638000000,0.607000000,1.570796327,-0.439822972,-1.570796327
2.900000000,-0.169000000,0.638000000,0.607000000,1.570796327,-0.455530935,-1.570796327
3.000000000,-0.180000000,0.638000000,0.607000000,1.570796327,-0.471238898,-1.570796327
3.100000000,-0.191000000,0.638000000,0.607000000,1.570796327,-0.486946861,-1.570796327
3.200000000,-0.202000000,0.638000000,0.607000000,1.570796327,-0.502654825,-1.570796327
3.300000000,-0.213000000,0.638000000,0.607000000,1.570796327,-0.518362788,-1.570796327
3.400000000,-0.224000000,0.638000000,0.607000000,1.570796327,-0.534070751,-1.570796327
3.500000000,-0.235000000,0.638000000,0.607000000,1.570796327,-0.549778714,-1.570796327
3.600000000,-0.246000000,0.638000000,0.607000000,1.570796327,-0.565486678,-1.570796327
3.700000000,-0.257000000,0.638000000,0.607000000,1.570796327,-0.581194641,-1.570796327
3.800000000,-0.268000000,0.638000000,0.607000000,1.570796327,-0.596902604,-1.570796327
3.900000000,-0.279000000,0.638000000,0.607000000,1.570796327,-0.612610567,-1.570796327
4.000000000,-0.290000000,0.638000000,0.607000000,1.570796327,-0.628318531,-1.570796327
4.100000000,-0.301000000,0.638000000,0.607000000,1.570796327,-0.644026494,-1.570796327
4.200000000,-0.312000000,0.638000000,0.607000000,1.570796327,-0.659734457,-1.570796327
4.300000000,-0.323000000,0.638000000,0.607000000,1.570796327,-0.675442421,-1.570796327
4.400000000,-0.334000000,0.638000000,0.607000000,1.570796327,-0.691150384,-1.570796327
4.500000000,-0.345000000,0.638000000,0.607000000,1.570796327,-0.706858347,-1.570796327
4.600000000,-0.356000000,0.638000000,0.607000000,1.570796327,-0.722566310,-1.570796327
4.700000000,-0.367000000,0.638000000,0.607000000,1.570796327,-0.738274274,-1.570796327
4.800000000,-0.378000000,0.638000000,0.607000000,1.570796327,-0.753982237,-1.570796327
4.900000000,-0.389000000,0.638000000,0.607000000,1.570796327,-0.769690200,-1.570796327
5.000000000,-0.400000000,0.638000000,0.607000000,1.570796327,-0.785398163,-1.570796327
5.100000000,-0.411000000,0.638000000,0.607000000,1.570796327,-0.801106127,-1.570796327
5.200000000,-0.422000000,0.638000000,0.607000000,1.570796327,-0.816814090,-1.570796327
5.300000000,-0.433000000,0.638000000,0.607000000,1.570796327,-0.832522053,-1.570796327
5.400000000,-0.444000000,0.638000000,0.607000000,1.570796327,-0.848230016,-1.570796327
5.500000000,-0.455000000,0.638000000,0.607000000,1.570796327,-0.863937980,-1.570796327
5.600000000,-0.466000000,0.638000000,0.607000000,1.570796327,-0.879645943,-1.570796327
5.700000000,-0.477000000,0.638000000,0.607000000,1.570796327,-0.895353906,-1.570796327
5.800000000,-0.488000000,0.638000000,0.607000000,1.570796327,-0.911061870,-1.570796327
5.900000000,-0.499000000,0.638000000,0.607000000,1.570796327,-0.926769833,-1.570796327
6.000000000,-0.510000000,0.638000000,0.607000000,1.570796327,-0.942477796,-1.570796327
6.100000000,-0.521000000,0.638000000,0.607000000,1.570796327,-0.958185759,-1.570796327
6.200000000,-0.532000000,0.638000000,0.607000000,1.570796327,-0.973893723,-1.570796327
6.300000000,-0.543000000,0.638000000,0.607000000,1.570796327,-0.989601686,-1.570796327
6.400000000,-0.554000000,0.638000000,0.607000000,1.570796327,-1.005309649,-1.570796327
6.500000000,-0.565000000,0.638000000,0.607000000,1.570796327,-1.021017612,-1.570796327
6.600000000,-0.576000000,0.638000000,0.607000000,1.570796327,-1.036725576,-1.570796327
6.700000000,-0.587000000,0.638000000,0.607000000,1.570796327,-1.052433539,-1.570796327
6.800000000,-0.598000000,0.638000000,0.607000000,1.570796327,-1.068141502,-1.570796327
6.900000000,-0.609000000,0.638000000,0.607000000,1.570796327,-1.083849465,-1.570796327
7.000000000,-0.620000000,0.638000000,0.607000000,1.570796327,-1.099557429,-1.570796327
7.100000000,-0.631000000,0.638000000,0.607000000,1.570796327,-1.115265392,-1.570796327
7.200000000,-0.642000000,0.638000000,0.607000000,1.570796327,-1.130973355,-1.570796327
7.300000000,-0.653000000,0.638000000,0.607000000,1.570796327,-1.146681319,-1.570796327
7.400000000,-0.664000000,0.638000000,0.607000000,1.570796327,-1.162389282,-1.570796327
7.500000000,-0.675000000,0.638000000,0.607000000,1.570796327,-1.178097245,-1.570796327
7.600000000,-0.686000000,0.638000000,0.607000000,1.570796327,-1.193805208,-1.570796327
7.700000000,-0.697000000,0.638000000,0.607000000,1.570796327,-1.209513172,-1.570796327
7.800000000,-0.708000000,0.638000000,0.607000000,1.570796327,-1.225221135,-1.570796327
7.900000000,-0.719000000,0.638000000,0.607000000,1.570796327,-1.240929098,-1.570796327
8.000000000,-0.730000000,0.638000000,0.607000000,1.570796327,-1.256637061,-1.570796327
8.100000000,-0.741000000,0.638000000,0.607000000,1.570796327,-1.272345025,-1.570796327
8.200000000,-0.752000000,0.638000000,0.607000000,1.570796327,-1.288052988,-1.570796327
8.300000000,-0.763000000,0.638000000,0.607000000,1.570796327,-1.303760951,-1.570796327
8.400000000,-0.774000000,0.638000000,0.607000000,1.570796327,-1.319468915,-1.570796327
8.500000000,-0.785000000,0.638000000,0.607000000,1.570796327,-1.335176878,-1.570796327
8.600000000,-0.796000000,0.638000000,0.607000000,1.570796327,-1.350884841,-1.570796327
8.700000000,-0.807000000,0.638000000,0.607000000,1.570796327,-1.366592804,-1.570796327
8.800000000,-0.818000000,0.638000000,0.607000000,1.570796327,-1.382300768,-1.570796327
8.900000000,-0.829000000,0.638000000,0.607000000,1.570796327,-1.398008731,-1.570796327
9.000000000,-0.840000000,0.638000000,0.607000000,1.570796327,-1.413716694,-1.570796327
9.100000000,-0.851000000,0.638000000,0.607000000,1.570796327,-1.429424657,-1.570796327
9.200000000,-0.862000000,0.638000000,0.607000000,1.570796327,-1.445132621,-1.570796327
9.300000000,-0.873000000,0.638000000,0.607000000,1.570796327,-1.460840584,-1.570796327
9.400000000,-0.884000000,0.638000000,0.607000000,1.570796327,-1.476548547,-1.570796327
9.500000000,-0.895000000,0.638000000,0.607000000,1.570796327,-1.492256510,-1.570796327
9.600000000,-0.906000000,0.638000000,0.607000000,1.570796327,-1.507964474,-1.570796327
9.700000000,-0.917000000,0.638000000,0.607000000,1.570796327,-1.523672437,-1.570796327
9.800000000,-0.928000000,0.638000000,0.607000000,1.570796327,-1.539380400,-1.570796327
9.900000000,-0.939000000,0.638000000,0.607000000,1.570796327,-1.555088364,-1.570796327
10.000000000,-0.950000000,0.638000000,0.607000000,1.570796327,-1.570796327,0.000000000
