t,X,Y,Z,roll,pitch,yaw
-5.900000000,-0.048830000,0.874000000,0.430000000,2.628267401,0.746440740,0.389839254
-5.800000000,-0.045460000,0.870000000,0.433000000,2.599939726,0.754455086,0.348304556
-5.700000000,-0.042090000,0.866000000,0.436000000,2.570973066,0.761595937,0.306174109
-5.600000000,-0.038720000,0.862000000,0.439000000,2.541427783,0.767838676,0.263502731
-5.500000000,-0.035350000,0.858000000,0.442000000,2.511371296,0.773161071,0.220352353
-5.400000000,-0.031980000,0.854000000,0.445000000,2.480877578,0.777543631,0.176791511
-5.300000000,-0.028610000,0.850000000,0.448000000,2.450026451,0.780969918,0.132894624
-5.200000000,-0.025240000,0.846000000,0.451000000,2.418902684,0.783426834,0.088741095
-5.100000000,-0.021870000,0.842000000,0.454000000,2.387594925,0.784904845,0.044414224
-5.000000000,-0.018500000,0.838000000,0.457000000,2.356194490,0.785398163,0.000000000
-4.900000000,-0.015201850,0.834020000,0.459985000,2.324897187,0.784852519,-0.044268305
-4.800000000,-0.012047400,0.830080000,0.462940000,2.293903891,0.783230492,-0.088149400
-4.700000000,-0.009036650,0.826180000,0.465865000,2.263310565,0.780557466,-0.131548144
-4.600000000,-0.006169600,0.822320000,0.468760000,2.233206536,0.776862540,-0.174375932
-4.500000000,-0.003446250,0.818500000,0.471625000,2.203673369,0.772178090,-0.216551824
-4.400000000,-0.000866600,0.814720000,0.474460000,2.174784026,0.766539281,-0.258003392
-4.300000000,0.001569350,0.810980000,0.477265000,2.146602313,0.759983562,-0.298667279
-4.200000000,0.003861600,0.807280000,0.480040000,2.119182601,0.752550160,-0.338489481
-4.100000000,0.006010150,0.803620000,0.482785000,2.092569815,0.744279580,-0.377425362
-4.000000000,0.008015000,0.800000000,0.485500000,2.066799644,0.735213128,-0.415439449
-3.900000000,0.009876150,0.796420000,0.488185000,2.041898942,0.725392475,-0.452505032
-3.800000000,0.011593600,0.792880000,0.490840000,2.017886282,0.714859256,-0.488603614
-3.700000000,0.013167350,0.789380000,0.493465000,1.994772617,0.703654719,-0.523724255
-3.600000000,0.014597400,0.785920000,0.496060000,1.972562006,0.691819424,-0.557862844
-3.500000000,0.015883750,0.782500000,0.498625000,1.951252387,0.679392986,-0.591021332
-3.400000000,0.017026400,0.779120000,0.501160000,1.930836347,0.666413868,-0.623206964
-3.300000000,0.018025350,0.775780000,0.503665000,1.911301880,0.652919222,-0.654431520
-3.200000000,0.018880600,0.772480000,0.506140000,1.892633109,0.638944764,-0.684710596
-3.100000000,0.019592150,0.769220000,0.508585000,1.874810967,0.624524687,-0.714062930
-3.000000000,0.020160000,0.766000000,0.511000000,1.857813811,0.609691609,-0.742509778
-2.900000000,0.020584150,0.762820000,0.513385000,1.841617987,0.594476543,-0.770074362
-2.800000000,0.020864600,0.759680000,0.515740000,1.826198324,0.578908895,-0.796781368
-2.700000000,0.021001350,0.756580000,0.518065000,1.811528578,0.563016475,-0.822656511
-2.600000000,0.020994400,0.753520000,0.520360000,1.797581804,0.546825529,-0.847726157
-2.500000000,0.020843750,0.750500000,0.522625000,1.784330684,0.530360778,-0.872017000
-2.400000000,0.020549400,0.747520000,0.524860000,1.771747801,0.513645469,-0.895555785
-2.300000000,0.020111350,0.744580000,0.527065000,1.759805867,0.496701429,-0.918369088
-2.200000000,0.019529600,0.741680000,0.529240000,1.748477908,0.479549131,-0.940483122
-2.100000000,0.018804150,0.738820000,0.531385000,1.737737419,0.462207752,-0.961923589
-2.000000000,0.017935000,0.736000000,0.533500000,1.727558480,0.444695240,-0.982715561
-1.900000000,0.016922150,0.733220000,0.535585000,1.717915852,0.427028383,-1.002883386
-1.800000000,0.015765600,0.730480000,0.537640000,1.708785047,0.409222866,-1.022450618
-1.700000000,0.014465350,0.727780000,0.539665000,1.700142376,0.391293341,-1.041439970
-1.600000000,0.013021400,0.725120000,0.541660000,1.691964983,0.373253485,-1.059873276
-1.500000000,0.011433750,0.722500000,0.543625000,1.684230865,0.355116062,-1.077771477
-1.400000000,0.009702400,0.719920000,0.545560000,1.676918883,0.336892975,-1.095154608
-1.300000000,0.007827350,0.717380000,0.547465000,1.670008755,0.318595325,-1.112041801
-1.200000000,0.005808600,0.714880000,0.549340000,1.663481055,0.300233459,-1.128451291
-1.100000000,0.003646150,0.712420000,0.551185000,1.657317192,0.281817022,-1.144400434
-1.000000000,0.001340000,0.710000000,0.553000000,1.651499397,0.263354996,-1.159905723
-0.900000000,-0.001109850,0.707620000,0.554785000,1.646010696,0.244855753,-1.174982811
-0.800000000,-0.003703400,0.705280000,0.556540000,1.640834890,0.226327086,-1.189646536
-0.700000000,-0.006440650,0.702980000,0.558265000,1.635956523,0.207776252,-1.203910945
-0.600000000,-0.009321600,0.700720000,0.559960000,1.631360856,0.189210008,-1.217789329
-0.500000000,-0.012346250,0.698500000,0.561625000,1.627033840,0.170634640,-1.231294242
-0.400000000,-0.015514600,0.696320000,0.563260000,1.622962086,0.152055998,-1.244437539
-0.300000000,-0.018826650,0.694180000,0.564865000,1.619132833,0.133479524,-1.257230397
-0.200000000,-0.022282400,0.692080000,0.566440000,1.615533924,0.114910277,-1.269683352
-0.100000000,-0.025881850,0.690020000,0.567985000,1.612153776,0.096352960,-1.281806318
-0.000000000,-0.029625000,0.688000000,0.569500000,1.608981352,0.077811943,-1.293608620
0.100000000,-0.033511850,0.686020000,0.570985000,1.606006135,0.059291286,-1.305099022
0.200000000,-0.037542400,0.684080000,0.572440000,1.603218101,0.040794756,-1.316285746
0.300000000,-0.041716650,0.682180000,0.573865000,1.600607696,0.022325850,-1.327176505
0.400000000,-0.046034600,0.680320000,0.575260000,1.598165811,0.003887811,-1.337778521
0.500000000,-0.050496250,0.678500000,0.576625000,1.595883762,-0.014516356,-1.348098549
0.600000000,-0.055101600,0.676720000,0.577960000,1.593753262,-0.032883869,-1.358142902
0.700000000,-0.059850650,0.674980000,0.579265000,1.591766407,-0.051212152,-1.367917469
0.800000000,-0.064743400,0.673280000,0.580540000,1.589915654,-0.069498824,-1.377427735
0.900000000,-0.069779850,0.671620000,0.581785000,1.588193799,-0.087741685,-1.386678802
1.000000000,-0.074960000,0.670000000,0.583000000,1.586593965,-0.105938706,-1.395675406
1.100000000,-0.080283850,0.668420000,0.584185000,1.585109581,-0.124088015,-1.404421935
1.200000000,-0.085751400,0.666880000,0.585340000,1.583734367,-0.142187891,-1.412922446
1.300000000,-0.091362650,0.665380000,0.586465000,1.582462320,-0.160236749,-1.421180677
1.400000000,-0.097117600,0.663920000,0.587560000,1.581287699,-0.178233135,-1.429200069
1.500000000,-0.103016250,0.662500000,0.588625000,1.580205012,-0.196175717,-1.436983774
1.600000000,-0.109058600,0.661120000,0.589660000,1.579209003,-0.214063275,-1.444534671
1.700000000,-0.115244650,0.659780000,0.590665000,1.578294641,-0.231894694,-1.451855381
1.800000000,-0.121574400,0.658480000,0.591640000,1.577457107,-0.249668959,-1.458948276
1.900000000,-0.128047850,0.657220000,0.592585000,1.576691787,-0.267385146,-1.465815495
2.000000000,-0.134665000,0.656000000,0.593500000,1.575994258,-0.285042417,-1.472458950
2.100000000,-0.141425850,0.654820000,0.594385000,1.575360284,-0.302640013,-1.478880344
2.200000000,-0.148330400,0.653680000,0.595240000,1.574785801,-0.320177248,-1.485081176
2.300000000,-0.155378650,0.652580000,0.596065000,1.574266916,-0.337653506,-1.491062754
2.400000000,-0.162570600,0.651520000,0.596860000,1.573799895,-0.355068235,-1.496826204
2.500000000,-0.169906250,0.650500000,0.597625000,1.573381159,-0.372420939,-1.502372480
2.600000000,-0.177385600,0.649520000,0.598360000,1.573007273,-0.389711179,-1.507702373
2.700000000,-0.185008650,0.648580000,0.599065000,1.572674949,-0.406938565,-1.512816521
2.800000000,-0.192775400,0.647680000,0.599740000,1.572381032,-0.424102752,-1.517715419
2.900000000,-0.200685850,0.646820000,0.600385000,1.572122501,-0.441203439,-1.522399425
3.000000000,-0.208740000,0.646000000,0.601000000,1.571896461,-0.458240360,-1.526868770
3.100000000,-0.216937850,0.645220000,0.601585000,1.571700144,-0.475213288,-1.531123568
3.200000000,-0.225279400,0.644480000,0.602140000,1.571530902,-0.492122025,-1.535163824
3.300000000,-0.233764650,0.643780000,0.602665000,1.571386206,-0.508966402,-1.538989441
3.400000000,-0.242393600,0.643120000,0.603160000,1.571263642,-0.525746276,-1.542600233
3.500000000,-0.251166250,0.642500000,0.603625000,1.571160915,-0.542461528,-1.545995928
3.600000000,-0.260082600,0.641920000,0.604060000,1.571075840,-0.559112057,-1.549176183
3.700000000,-0.269142650,0.641380000,0.604465000,1.571006348,-0.575697782,-1.552140588
3.800000000,-0.278346400,0.640880000,0.604840000,1.570950484,-0.592218636,-1.554888681
3.900000000,-0.287693850,0.640420000,0.605185000,1.570906407,-0.608674566,-1.557419952
4.000000000,-0.297185000,0.640000000,0.605500000,1.570872393,-0.625065532,-1.559733858
4.100000000,-0.306819850,0.639620000,0.605785000,1.570846836,-0.641391502,-1.561829830
4.200000000,-0.316598400,0.639280000,0.606040000,1.570828251,-0.657652452,-1.563707288
4.300000000,-0.326520650,0.638980000,0.606265000,1.570815280,-0.673848367,-1.565365649
4.400000000,-0.336586600,0.638720000,0.606460000,1.570806692,-0.689979233,-1.566804341
4.500000000,-0.346796250,0.638500000,0.606625000,1.570801393,-0.706045044,-1.568022816
4.600000000,-0.357149600,0.638320000,0.606760000,1.570798431,-0.722045795,-1.569020565
4.700000000,-0.367646650,0.638180000,0.606865000,1.570797002,-0.737981483,-1.569797133
4.800000000,-0.378287400,0.638080000,0.606940000,1.570796462,-0.753852108,-1.570352131
4.900000000,-0.389071850,0.638020000,0.606985000,1.570796335,-0.769657668,-1.570685261
5.000000000,-0.400000000,0.638000000,0.607000000,1.570796327,-0.785398163,-1.570796327
5.100000000,-0.411000000,0.638000000,0.607000000,1.570796327,-0.801106127,-1.570796327
5.200000000,-0.422000000,0.638000000,0.607000000,1.570796327,-0.816814090,-1.570796327
5.300000000,-0.433000000,0.638000000,0.607000000,1.570796327,-0.832522053,-1.570796327
5.400000000,-0.444000000,0.638000000,0.607000000,1.570796327,-0.848230016,-1.570796327
5.500000000,-0.455000000,0.638000000,0.607000000,1.570796327,-0.863937980,-1.570796327
5.600000000,-0.466000000,0.638000000,0.607000000,1.570796327,-0.879645943,-1.570796327
5.700000000,-0.477000000,0.638000000,0.607000000,1.570796327,-0.895353906,-1.570796327
5.800000000,-0.488000000,0.638000000,0.607000000,1.570796327,-0.911061870,-1.570796327
5.900000000,-0.499000000,0.638000000,0.607000000,1.570796327,-0.926769833,-1.570796327
6.000000000,-0.510000000,0.638000000,0.607000000,1.570796327,-0.942477796,-1.570796327
6.100000000,-0.521000000,0.638000000,0.607000000,1.570796327,-0.958185759,-1.570796327
6.200000000,-0.532000000,0.638000000,0.607000000,1.570796327,-0.973893723,-1.570796327
6.300000000,-0.543000000,0.638000000,0.607000000,1.570796327,-0.989601686,-1.570796327
6.400000000,-0.554000000,0.638000000,0.607000000,1.570796327,-1.005309649,-1.570796327
6.500000000,-0.565000000,0.638000000,0.607000000,1.570796327,-1.021017612,-1.570796327
6.600000000,-0.576000000,0.638000000,0.607000000,1.570796327,-1.036725576,-1.570796327
6.700000000,-0.587000000,0.638000000,0.607000000,1.570796327,-1.052433539,-1.570796327
6.800000000,-0.598000000,0.638000000,0.607000000,1.570796327,-1.068141502,-1.570796327
6.900000000,-0.609000000,0.638000000,0.607000000,1.570796327,-1.083849465,-1.570796327
7.000000000,-0.620000000,0.638000000,0.607000000,1.570796327,-1.099557429,-1.570796327
7.100000000,-0.631000000,0.638000000,0.607000000,1.570796327,-1.115265392,-1.570796327
7.200000000,-0.642000000,0.638000000,0.607000000,1.570796327,-1.130973355,-1.570796327
7.300000000,-0.653000000,0.638000000,0.607000000,1.570796327,-1.146681319,-1.570796327
7.400000000,-0.664000000,0.638000000,0.607000000,1.570796327,-1.162389282,-1.570796327
7.500000000,-0.675000000,0.638000000,0.607000000,1.570796327,-1.178097245,-1.570796327
7.600000000,-0.686000000,0.638000000,0.607000000,1.570796327,-1.193805208,-1.570796327
7.700000000,-0.697000000,0.638000000,0.607000000,1.570796327,-1.209513172,-1.570796327
7.800000000,-0.708000000,0.638000000,0.607000000,1.570796327,-1.225221135,-1.570796327
7.900000000,-0.719000000,0.638000000,0.607000000,1.570796327,-1.240929098,-1.570796327
8.000000000,-0.730000000,0.638000000,0.607000000,1.570796327,-1.256637061,-1.570796327
8.100000000,-0.741000000,0.638000000,0.607000000,1.570796327,-1.272345025,-1.570796327
8.200000000,-0.752000000,0.638000000,0.607000000,1.570796327,-1.288052988,-1.570796327
8.300000000,-0.763000000,0.638000000,0.607000000,1.570796327,-1.303760951,-1.570796327
8.400000000,-0.774000000,0.638000000,0.607000000,1.570796327,-1.319468915,-1.570796327
8.500000000,-0.785000000,0.638000000,0.607000000,1.570796327,-1.335176878,-1.570796327
8.600000000,-0.796000000,0.638000000,0.607000000,1.570796327,-1.350884841,-1.570796327
8.700000000,-0.807000000,0.638000000,0.607000000,1.570796327,-1.366592804,-1.570796327
8.800000000,-0.818000000,0.638000000,0.607000000,1.570796327,-1.382300768,-1.570796327
8.900000000,-0.829000000,0.638000000,0.607000000,1.570796327,-1.398008731,-1.570796327
9.000000000,-0.840000000,0.638000000,0.607000000,1.570796327,-1.413716694,-1.570796327
9.100000000,-0.851000000,0.638000000,0.607000000,1.570796327,-1.429424657,-1.570796327
9.200000000,-0.862000000,0.638000000,0.607000000,1.570796327,-1.445132621,-1.570796327
9.300000000,-0.873000000,0.638000000,0.607000000,1.570796327,-1.460840584,-1.570796327
9.400000000,-0.884000000,0.638000000,0.607000000,1.570796327,-1.476548547,-1.570796327
9.500000000,-0.895000000,0.638000000,0.607000000,1.570796327,-1.492256510,-1.570796327
9.600000000,-0.906000000,0.638000000,0.607000000,1.570796327,-1.507964474,-1.570796327
9.700000000,-0.917000000,0.638000000,0.607000000,1.570796327,-1.523672437,-1.570796327
9.800000000,-0.928000000,0.638000000,0.607000000,1.570796327,-1.539380400,-1.570796327
9.900000000,-0.939000000,0.638000000,0.607000000,1.570796327,-1.555088364,-1.570796327
10.000000000,-0.950000000,0.638000000,0.607000000,1.570796327,-1.570796327,0.000000000
